type    ,id          ,properties.mag     ,properties.place                                  ,properties.time ,properties.updated ,properties.tz ,properties.url                                                ,properties.detail                                                                   ,properties.felt ,properties.cdi ,properties.mmi ,properties.alert ,properties.status ,properties.tsunami ,properties.sig ,properties.net ,properties.code ,properties.ids                           ,properties.sources ,properties.types                                                                                   ,properties.nst ,properties.dmin ,properties.rms ,properties.gap ,properties.magType ,properties.type ,properties.title                                          ,geometry.type ,generated     ,url                                                                                                     ,title            ,status ,api    ,count ,geometry.coordinates.longitude ,geometry.coordinates.latitude ,geometry.coordinates.depth ,properties.time.datetime ,properties.updated.datetime ,metadata.generated.datetime
Feature ,hv73297112  ,2.47               ,"9 km ENE of P?hala, Hawaii"                      ,  1672957823520 ,     1673030472389 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73297112  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73297112&format=geojson  ,            1.0 ,           2.0 ,               ,                 ,automatic         ,                 0 ,            94 ,hv             ,73297112        ,",hv73297112,us7000j2f3,"                ,",hv,us,"          ,",dyfi,origin,phase-data,"                                                                         ,          39.0 ,                ,  0.159999996  ,        133.0  ,ml                 ,earthquake      ,"M 2.5 - 9 km ENE of P?hala, Hawaii"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.398330688477              ,19.2476673126221              ,32.1300010681152           ,2023-01-05 22:30:23.520  ,2023-01-06 18:41:12.389     ,2023-01-07 15:00:34
Feature ,hv73297097  ,1.92               ,"5 km SW of Volcano, Hawaii"                      ,  1672957400240 ,     1673049013160 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73297097  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73297097&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            57 ,hv             ,73297097        ,",hv73297097,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,          17.0 ,                ,  0.06         ,         92.0  ,ml                 ,earthquake      ,"M 1.9 - 5 km SW of Volcano, Hawaii"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.275666666667              ,19.4106666666667              ,1.09                       ,2023-01-05 22:23:20.240  ,2023-01-06 23:50:13.160     ,2023-01-07 15:00:34
Feature ,uw61901491  ,1.61               ,"1 km SE of Benton City, Washington"              ,  1672957392950 ,     1673053511401 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/uw61901491  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61901491&format=geojson  ,            3.0 ,           3.8 ,               ,                 ,reviewed          ,                 0 ,            41 ,uw             ,61901491        ,",uw61901491,"                           ,",uw,"             ,",dyfi,origin,phase-data,"                                                                         ,          10.0 ,  0.0541        ,  0.04         ,        173.0  ,ml                 ,explosion       ,"M 1.6 Explosion - 1 km SE of Benton City, Washington"    ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-119.47416666666666            ,46.25333333333333             ,-0.34                      ,2023-01-05 22:23:12.950  ,2023-01-07 01:05:11.401     ,2023-01-07 15:00:34
Feature ,uw61901486  ,1.93               ,"11 km S of Princeton, Canada"                    ,  1672956827280 ,     1672976623470 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/uw61901486  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61901486&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            57 ,uw             ,61901486        ,",uw61901486,"                           ,",uw,"             ,",origin,phase-data,"                                                                              ,           6.0 ,  0.5699        ,  0.08         ,        180.0  ,ml                 ,explosion       ,"M 1.9 Explosion - 11 km S of Princeton, Canada"          ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-120.49483333333333            ,49.3595                       ,-0.37                      ,2023-01-05 22:13:47.280  ,2023-01-06 03:43:43.470     ,2023-01-07 15:00:34
Feature ,hv73297062  ,1.79999995         ,"5 km SW of Volcano, Hawaii"                      ,  1672956544750 ,     1672956718630 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73297062  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73297062&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            50 ,hv             ,73297062        ,",hv73297062,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,          14.0 ,                ,  0.159999996  ,         98.0  ,md                 ,earthquake      ,"M 1.8 - 5 km SW of Volcano, Hawaii"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.27766418457               ,19.4096660614014              ,0.46000000834465           ,2023-01-05 22:09:04.750  ,2023-01-05 22:11:58.630     ,2023-01-07 15:00:34
Feature ,hv73297042  ,1.75               ,"7 km SW of Volcano, Hawaii"                      ,  1672956035050 ,     1672956211960 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73297042  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73297042&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            47 ,hv             ,73297042        ,",hv73297042,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,           8.0 ,                ,  0.0700000003 ,        107.0  ,md                 ,earthquake      ,"M 1.8 - 7 km SW of Volcano, Hawaii"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.288497924805              ,19.4056663513184              ,0.819999992847443          ,2023-01-05 22:00:35.050  ,2023-01-05 22:03:31.960     ,2023-01-07 15:00:34
Feature ,av91083298  ,-0.6               ,Alaska Peninsula                                  ,  1672955477320 ,     1673049711280 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/av91083298  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91083298&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             0 ,av             ,91083298        ,",av91083298,"                           ,",av,"             ,",origin,phase-data,"                                                                              ,           5.0 ,                ,  0.08         ,        190.0  ,ml                 ,earthquake      ,M -0.6 - Alaska Peninsula                                 ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.355166666667              ,58.1641666666667              ,1.24                       ,2023-01-05 21:51:17.320  ,2023-01-07 00:01:51.280     ,2023-01-07 15:00:34
Feature ,av91743376  ,-0.02              ,"85 km NW of Karluk, Alaska"                      ,  1672955469530 ,     1673049489980 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/av91743376  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91743376&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             0 ,av             ,91743376        ,",av91743376,"                           ,",av,"             ,",origin,phase-data,"                                                                              ,           7.0 ,                ,  0.06         ,        189.0  ,ml                 ,earthquake      ,"M 0.0 - 85 km NW of Karluk, Alaska"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.355166666667              ,58.1646666666667              ,2.36                       ,2023-01-05 21:51:09.530  ,2023-01-06 23:58:09.980     ,2023-01-07 15:00:34
Feature ,av91743371  ,-0.59              ,"84 km NW of Karluk, Alaska"                      ,  1672955363180 ,     1673049307850 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/av91743371  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91743371&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             0 ,av             ,91743371        ,",av91743371,"                           ,",av,"             ,",origin,phase-data,"                                                                              ,           6.0 ,                ,  0.07         ,        140.0  ,ml                 ,earthquake      ,"M -0.6 - 84 km NW of Karluk, Alaska"                     ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.266                       ,58.1898333333333              ,2.45                       ,2023-01-05 21:49:23.180  ,2023-01-06 23:55:07.850     ,2023-01-07 15:00:34
Feature ,ok2023aize  ,1.26               ,"5 km NNE of Okarche, Oklahoma"                   ,  1672955277869 ,     1673015402708 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023aize  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023aize&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            24 ,ok             ,2023aize        ,",ok2023aize,"                           ,",ok,"             ,",origin,phase-data,"                                                                              ,          35.0 ,  0.1835639785  ,  0.34         ,         55.0  ,ml                 ,earthquake      ,"M 1.3 - 5 km NNE of Okarche, Oklahoma"                   ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-97.96516667                   ,35.77083333                   ,7.0                        ,2023-01-05 21:47:57.869  ,2023-01-06 14:30:02.708     ,2023-01-07 15:00:34
Feature ,pr71391163  ,1.65               ,Puerto Rico region                                ,  1672955176300 ,     1672957020770 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/pr71391163  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71391163&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            42 ,pr             ,71391163        ,",pr71391163,"                           ,",pr,"             ,",origin,phase-data,"                                                                              ,           5.0 ,  0.04515       ,  0.07         ,        215.0  ,md                 ,earthquake      ,M 1.7 - Puerto Rico region                                ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-67.0005                       ,17.9518333333333              ,7.94                       ,2023-01-05 21:46:16.300  ,2023-01-05 22:17:00.770     ,2023-01-07 15:00:34
Feature ,ak0238mg2nk ,1.6                ,"20 km E of Whittier, Alaska"                     ,  1672954988962 ,     1672955105153 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238mg2nk ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238mg2nk&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            39 ,ak             ,0238mg2nk       ,",ak0238mg2nk,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.78         ,               ,ml                 ,earthquake      ,"M 1.6 - 20 km E of Whittier, Alaska"                     ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-148.3015                      ,60.7888                       ,20.0                       ,2023-01-05 21:43:08.962  ,2023-01-05 21:45:05.153     ,2023-01-07 15:00:34
Feature ,hv73297012  ,0.91               ,"8 km SW of Volcano, Hawaii"                      ,  1672954983120 ,     1672956893250 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73297012  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73297012&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            13 ,hv             ,73297012        ,",hv73297012,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,           8.0 ,                ,  0.05         ,        154.0  ,md                 ,earthquake      ,"M 0.9 - 8 km SW of Volcano, Hawaii"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.281                       ,19.3841666666667              ,1.13                       ,2023-01-05 21:43:03.120  ,2023-01-05 22:14:53.250     ,2023-01-07 15:00:34
Feature ,hv73297002  ,0.29               ,"5 km SW of Volcano, Hawaii"                      ,  1672954894610 ,     1672955619300 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73297002  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73297002&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             1 ,hv             ,73297002        ,",hv73297002,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,           9.0 ,                ,  0.11         ,        112.0  ,md                 ,earthquake      ,"M 0.3 - 5 km SW of Volcano, Hawaii"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.270166666667              ,19.4063333333333              ,1.1                        ,2023-01-05 21:41:34.610  ,2023-01-05 21:53:39.300     ,2023-01-07 15:00:34
Feature ,hv73296992  ,0.33               ,"5 km SW of Volcano, Hawaii"                      ,  1672954614520 ,     1672955761130 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73296992  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73296992&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             2 ,hv             ,73296992        ,",hv73296992,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,          10.0 ,                ,  0.1          ,         93.0  ,md                 ,earthquake      ,"M 0.3 - 5 km SW of Volcano, Hawaii"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.274166666667              ,19.411                        ,0.63                       ,2023-01-05 21:36:54.520  ,2023-01-05 21:56:01.130     ,2023-01-07 15:00:34
Feature ,hv73296982  ,0.75               ,"6 km SW of Volcano, Hawaii"                      ,  1672954444680 ,     1672956063450 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73296982  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73296982&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             9 ,hv             ,73296982        ,",hv73296982,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,          11.0 ,                ,  0.11         ,         75.0  ,md                 ,earthquake      ,"M 0.8 - 6 km SW of Volcano, Hawaii"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.266                       ,19.3973333333333              ,0.97                       ,2023-01-05 21:34:04.680  ,2023-01-05 22:01:03.450     ,2023-01-07 15:00:34
Feature ,av91743361  ,-0.63              ,"86 km NW of Karluk, Alaska"                      ,  1672954124850 ,     1673049124940 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/av91743361  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91743361&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             0 ,av             ,91743361        ,",av91743361,"                           ,",av,"             ,",origin,phase-data,"                                                                              ,           7.0 ,                ,  0.06         ,        168.0  ,ml                 ,earthquake      ,"M -0.6 - 86 km NW of Karluk, Alaska"                     ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.354666666667              ,58.1821666666667              ,1.93                       ,2023-01-05 21:28:44.850  ,2023-01-06 23:52:04.940     ,2023-01-07 15:00:34
Feature ,hv73296947  ,0.79               ,"8 km SW of Volcano, Hawaii"                      ,  1672953642900 ,     1672956255280 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73296947  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73296947&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            10 ,hv             ,73296947        ,",hv73296947,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,           8.0 ,                ,  0.06         ,        155.0  ,md                 ,earthquake      ,"M 0.8 - 8 km SW of Volcano, Hawaii"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.2815                      ,19.3843333333333              ,1.25                       ,2023-01-05 21:20:42.900  ,2023-01-05 22:04:15.280     ,2023-01-07 15:00:34
Feature ,hv73296932  ,0.91               ,"Island of Hawaii, Hawaii"                        ,  1672953442320 ,     1672955257670 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73296932  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73296932&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            13 ,hv             ,73296932        ,",hv73296932,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,           9.0 ,                ,  0.04         ,        155.0  ,md                 ,earthquake      ,"M 0.9 - Island of Hawaii, Hawaii"                        ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.281666666667              ,19.3841666666667              ,1.01                       ,2023-01-05 21:17:22.320  ,2023-01-05 21:47:37.670     ,2023-01-07 15:00:34
Feature ,ak0238m9ext ,1.4                ,"64 km S of Cantwell, Alaska"                     ,  1672953122259 ,     1672953286966 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238m9ext ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238m9ext&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            30 ,ak             ,0238m9ext       ,",ak0238m9ext,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.96         ,               ,ml                 ,earthquake      ,"M 1.4 - 64 km S of Cantwell, Alaska"                     ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-148.942                       ,62.8133                       ,59.7                       ,2023-01-05 21:12:02.259  ,2023-01-05 21:14:46.966     ,2023-01-07 15:00:34
